.feature,albut,gene_id,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol,GRangesList,.abundant,logFC,logCPM,F,PValue,FDR
ENSG00000174669,untrt,ENSG00000174669,SLC29A2,NA,protein_coding,66129992,66139685,11,-1,NA,SLC29A2,,TRUE,-0.8725700837371717,-0.001508558287559745,10.312751662090418,0.012016842351435204,0.041840890093781606
ENSG00000174680,untrt,ENSG00000174680,GRIK1-AS1,NA,antisense,31120494,31136321,21,1,NA,NA,,TRUE,2.9569284208322237,-0.47566599049407027,49.05533573357184,9.811837370207858e-5,0.0013504250677820828
ENSG00000174684,untrt,ENSG00000174684,B3GNT1,NA,protein_coding,66112843,66115163,11,-1,NA,B4GAT1,,TRUE,0.09240317427270107,5.235917373370428,1.3985388861804355,0.27010518722199256,0.4090296389326644
ENSG00000174695,untrt,ENSG00000174695,TMEM167A,NA,protein_coding,82348665,82373682,5,-1,NA,TMEM167A,,TRUE,0.34977963705153636,6.668318041875259,21.408247621811746,0.0015859025638604676,0.009654848712554207
ENSG00000174697,untrt,ENSG00000174697,LEP,NA,protein_coding,127881337,127897681,7,1,NA,LEP,,TRUE,3.1254957846480753,2.4687274370286647,130.3556840760022,2.589255850780246e-6,1.3803499102244828e-4
ENSG00000174705,untrt,ENSG00000174705,SH3PXD2B,NA,protein_coding,171752185,171881527,5,-1,NA,SH3PXD2B,,TRUE,0.6071142561270689,7.509881769985871,18.98019474231632,0.002282679626059447,0.012609137714127182
ENSG00000174718,untrt,ENSG00000174718,KIAA1551,NA,protein_coding,32112304,32146039,12,1,NA,RESF1,,TRUE,-0.22343607371973093,4.265700605254963,8.94403025573721,0.016829713205964644,0.05300178218671009
ENSG00000174720,untrt,ENSG00000174720,LARP7,NA,protein_coding,113558120,113578748,4,1,NA,LARP7,,TRUE,-0.055182901432244275,5.085093829270711,0.6641949728582529,0.43809919339036274,0.5774559416482421
ENSG00000174738,untrt,ENSG00000174738,NR1D2,NA,protein_coding,23986751,24022109,3,1,NA,NR1D2,,TRUE,-0.6298219252406024,5.7100263844384616,15.292416704522465,0.004262564998976239,0.019683898728754437
ENSG00000174740,untrt,ENSG00000174740,PABPC5,NA,protein_coding,90689594,90693583,X,1,NA,PABPC5,,TRUE,0.1144050284368187,2.3494863728124655,0.9459856489376149,0.358543463105077,0.4990965119667386
ENSG00000174744,untrt,ENSG00000174744,BRMS1,NA,protein_coding,66104804,66112596,11,-1,NA,BRMS1,,TRUE,0.25737938782678915,4.553275837291759,9.251128991509937,0.015557953514859559,0.05004391004163809
ENSG00000174748,untrt,ENSG00000174748,RPL15,NA,protein_coding,23958036,23965183,3,1,NA,RPL15,,TRUE,-0.06475664330956633,9.799013323927156,0.7685716526382567,0.4055967894137731,0.5457117475584198
ENSG00000174749,untrt,ENSG00000174749,C4orf32,NA,protein_coding,113066553,113116412,4,1,NA,FAM241A,,TRUE,0.4294722576088816,1.9992909064266495,7.34125856457403,0.026076749011449456,0.07316742508039888
ENSG00000174775,untrt,ENSG00000174775,HRAS,NA,protein_coding,532242,537287,11,-1,NA,HRAS,,TRUE,0.35672540304378325,4.129986970981994,18.94877315812878,0.0022939764652352562,0.01264232914834585
ENSG00000174780,untrt,ENSG00000174780,SRP72,NA,protein_coding,57333081,57369839,4,1,NA,SRP72,,TRUE,-0.21561689335336645,6.637603246436522,12.140373496415615,0.007948671079572308,0.031005474290130862
ENSG00000174791,untrt,ENSG00000174791,RIN1,NA,protein_coding,66097713,66104311,11,-1,NA,RIN1,,TRUE,-0.5483296216360944,3.250654903455577,22.31758467910499,0.0013948386228373997,0.008832683859764783
ENSG00000174796,untrt,ENSG00000174796,THAP6,NA,protein_coding,76439156,76475683,4,1,NA,THAP6,,TRUE,-0.09222721596057343,3.602626638862034,0.9766258828724246,0.35127954813999906,0.49208180874990104
ENSG00000174799,untrt,ENSG00000174799,CEP135,NA,protein_coding,56815037,56899529,4,1,NA,CEP135,,TRUE,-0.3410456588031541,3.1395284473360903,10.680278546985528,0.01100348704321677,0.03924782410980297
ENSG00000174804,untrt,ENSG00000174804,FZD4,NA,protein_coding,86656721,86666433,11,-1,NA,FZD4,,TRUE,0.7789223661899877,5.923531683772681,73.47975328939468,2.2684372349036358e-5,5.131694801573197e-4
ENSG00000174807,untrt,ENSG00000174807,CD248,NA,protein_coding,66081958,66084515,11,-1,NA,CD248,,TRUE,-0.7878136767942756,9.243866822539138,24.888745164270297,9.902196583247123e-4,0.006910546210895585
ENSG00000174808,untrt,ENSG00000174808,BTC,NA,protein_coding,75669969,75719896,4,-1,NA,BTC,,TRUE,1.2898958713273654,1.1423481567757543,37.145749365213234,2.6345518942045583e-4,0.0026999918575998584
ENSG00000174827,untrt,ENSG00000174827,PDZK1,NA,protein_coding,145726918,145764074,1,1,NA,PDZK1,,TRUE,-0.7943657633608654,0.24207986642472643,11.097509246870707,0.010015192664430295,0.03665026617043127
ENSG00000174839,untrt,ENSG00000174839,DENND6A,NA,protein_coding,57611184,57678816,3,-1,NA,DENND6A,,TRUE,0.6490300172216346,3.6624739306077787,19.12190075312776,0.0022326448162231856,0.012419525442951608
ENSG00000174840,untrt,ENSG00000174840,PDE12,NA,protein_coding,57542003,57552571,3,1,NA,PDE12,,TRUE,0.27714620323744205,4.420048357820532,13.324639208805179,0.006217746368180384,0.02601098730224345
ENSG00000174842,untrt,ENSG00000174842,GLMN,NA,protein_coding,92711959,92764544,1,-1,NA,GLMN,,TRUE,0.015711324963727985,2.6144636087590367,0.012359880511198164,0.9141494616722443,0.9450393002894142
ENSG00000174851,untrt,ENSG00000174851,YIF1A,NA,protein_coding,66052051,66056641,11,-1,NA,YIF1A,,TRUE,0.045699649265741965,5.127881052447546,0.304182737415868,0.5959701930328095,0.7148769521910465
ENSG00000174876,untrt,ENSG00000174876,AMY1B,NA,protein_coding,104230037,104239302,1,-1,NA,AMY1B,,TRUE,1.295766364684386,-0.9869238255874482,12.56396644225624,0.00733332185152872,0.02928547738401364
ENSG00000174886,untrt,ENSG00000174886,NDUFA11,NA,protein_coding,5891287,5904017,19,-1,NA,NDUFA11,,TRUE,0.2329046751540468,3.206613812232859,4.732641706231525,0.060464359279460075,0.13711453593687614
ENSG00000174891,untrt,ENSG00000174891,RSRC1,NA,protein_coding,157823644,158263519,3,1,NA,RSRC1,,TRUE,-0.20638095421264094,4.0402279709278215,6.377233407564226,0.034828811771477355,0.09069614382882608
ENSG00000174899,untrt,ENSG00000174899,C3orf55,NA,protein_coding,157261035,157395538,3,1,NA,NA,,TRUE,0.7570165770020847,3.741505799574827,60.631749600357935,4.6156405500913484e-05,7.946589423177792e-4
ENSG00000174903,untrt,ENSG00000174903,RAB1B,NA,protein_coding,66036004,66044963,11,1,NA,RAB1B,,TRUE,-0.02988271069957795,5.534584258184168,0.16479231116006024,0.6951641450778473,0.7931784048223095
ENSG00000174912,untrt,ENSG00000174912,METTL15P1,NA,pseudogene,156431673,156432717,3,-1,NA,NA,,TRUE,-0.3878537109352999,0.9856139247264805,3.478093775125316,0.09825653142329725,0.1965377442159548
ENSG00000174915,untrt,ENSG00000174915,PTDSS2,NA,protein_coding,448268,491393,11,1,NA,PTDSS2,,TRUE,0.008301479565746488,5.029578170724537,0.015080012234154897,0.9052199834349015,0.9392673466490506
ENSG00000174917,untrt,ENSG00000174917,C19orf70,NA,protein_coding,5678432,5680907,19,-1,NA,MICOS13,,TRUE,0.19337892185046646,4.399987871570881,4.382762127182935,0.06877801000277853,0.15073601258767852
ENSG00000174928,untrt,ENSG00000174928,C3orf33,NA,protein_coding,155480401,155524140,3,-1,NA,C3orf33,,TRUE,0.11700203341165846,1.2561138911032963,0.3937742362390386,0.54738796071739,0.6747571890103415
ENSG00000174938,untrt,ENSG00000174938,SEZ6L2,NA,protein_coding,29882480,29910868,16,-1,NA,SEZ6L2,,TRUE,0.07394757935090741,4.769843529224469,0.95730397410619,0.35583316683967736,0.4968872437605174
ENSG00000174939,untrt,ENSG00000174939,ASPHD1,NA,protein_coding,29911696,29931185,16,1,NA,ASPHD1,,TRUE,0.3387488653530238,1.77120944736595,6.85168728639794,0.030123676563664145,0.08142390919092246
ENSG00000174943,untrt,ENSG00000174943,KCTD13,NA,protein_coding,29916333,29938356,16,-1,NA,KCTD13,,TRUE,-0.02624059485232683,2.788100812823564,0.06828267987209577,0.8002943083641363,0.8687194608835175
ENSG00000174944,untrt,ENSG00000174944,P2RY14,NA,protein_coding,150929905,150996255,3,-1,NA,P2RY14,,TRUE,1.595446411950736,0.0766635708274017,40.07288157377767,2.0391291642923512e-4,0.0022489730658254835
ENSG00000174953,untrt,ENSG00000174953,DHX36,NA,protein_coding,153990335,154042286,3,-1,NA,DHX36,,TRUE,0.06523812547711615,5.698126365214786,0.8245325633803036,0.3897512409730516,0.5309364693984107
ENSG00000174977,untrt,ENSG00000174977,AC026271.5,NA,pseudogene,18553508,18554855,17,1,NA,NA,,TRUE,-0.1429580495768655,4.377365105959921,2.3593829830893247,0.16214950262089764,0.2821054160738929
ENSG00000174989,untrt,ENSG00000174989,FBXW8,NA,protein_coding,117348761,117468953,12,1,NA,FBXW8,,TRUE,-0.12397742730844341,4.629736323544342,1.7206215217418377,0.22512773633638022,0.35825183142417977
ENSG00000174996,untrt,ENSG00000174996,KLC2,NA,protein_coding,66024765,66035331,11,1,NA,KLC2,,TRUE,0.29895173394196256,4.2219151965447,11.79745115017248,0.008559417234173885,0.03264302654967751
ENSG00000175029,untrt,ENSG00000175029,CTBP2,NA,protein_coding,126676421,126849739,10,-1,NA,CTBP2,,TRUE,0.08638447548564983,5.999338557777205,1.3042744758129676,0.28566740617736197,0.4254689152511612
ENSG00000175040,untrt,ENSG00000175040,CHST2,NA,protein_coding,142838173,142841800,3,1,NA,CHST2,,TRUE,-0.20316473466378412,3.8321861327122724,1.120205870386275,0.32003878285006393,0.4609996334354056
ENSG00000175048,untrt,ENSG00000175048,ZDHHC14,NA,protein_coding,157802165,158099178,6,1,NA,ZDHHC14,,TRUE,-0.5639485676895505,3.3622960016540415,37.32728915452269,2.5870256845240925e-4,0.002666383236382528
ENSG00000175054,untrt,ENSG00000175054,ATR,NA,protein_coding,142168077,142297668,3,-1,NA,ATR,,TRUE,-0.035983690485892506,4.663518109502802,0.28064801809802997,0.610309593856597,0.7271482450632276
ENSG00000175061,untrt,ENSG00000175061,FAM211A-AS1,NA,processed_transcript,16342136,16381992,17,1,NA,SNHG29,,TRUE,-0.026509815309717598,8.138412753188337,0.1472330146709438,0.7109467737534001,0.8051296536156333
ENSG00000175063,untrt,ENSG00000175063,UBE2C,NA,protein_coding,44441215,44445596,20,1,NA,UBE2C,,TRUE,0.35911159442171914,-0.550430475150054,1.5056617946654378,0.25393233560862016,0.39122824580660587
ENSG00000175066,untrt,ENSG00000175066,GK5,NA,protein_coding,141882414,141944449,3,-1,NA,GK5,,TRUE,0.5911692105853249,4.649069360397824,37.05699054859587,2.652233113291079e-4,0.002712875052169154
ENSG00000175073,untrt,ENSG00000175073,VCPIP1,NA,protein_coding,67540722,67579452,8,-1,NA,VCPIP1,,TRUE,0.25354350086903615,5.041783459426563,14.687691789215956,0.004769156546501824,0.021306624247166134
ENSG00000175084,untrt,ENSG00000175084,DES,NA,protein_coding,220283099,220291461,2,1,NA,DES,,TRUE,0.47467274599820153,2.226846255846595,9.365071954728247,0.015117475625299045,0.04898374363307358
ENSG00000175087,untrt,ENSG00000175087,PDIK1L,NA,protein_coding,26437664,26452034,1,1,NA,PDIK1L,,TRUE,-0.26640128065178537,1.641672826836844,4.098334343846056,0.07664410989009116,0.16347048267170106
ENSG00000175104,untrt,ENSG00000175104,TRAF6,NA,protein_coding,36508577,36531822,11,-1,NA,TRAF6,,TRUE,0.07758519953501511,3.693481691705219,0.8185317427795863,0.3914027849191529,0.5324575683456418
ENSG00000175105,untrt,ENSG00000175105,ZNF654,NA,protein_coding,88188254,88193815,3,1,NA,ZNF654,,TRUE,0.14228044722202873,4.398389766802116,3.7647531610568703,0.08740128890024759,0.1803281418610368
ENSG00000175106,untrt,ENSG00000175106,TVP23C,NA,protein_coding,15341205,15466909,17,-1,NA,TVP23C,,TRUE,-0.08989194385965574,2.7868776051180477,0.6667105908221395,0.43726604182963547,0.5768454134514901
ENSG00000175110,untrt,ENSG00000175110,MRPS22,NA,protein_coding,138724648,139076065,3,1,NA,MRPS22,,TRUE,0.007001645913883901,4.174166284692809,0.007486414697156207,0.9331243619926725,0.9579973263357352
ENSG00000175115,untrt,ENSG00000175115,PACS1,NA,protein_coding,65837834,66012218,11,1,NA,PACS1,,TRUE,-0.03831335228238881,6.683178041710184,0.3542062683645206,0.5677908121604687,0.6911217115918392
ENSG00000175130,untrt,ENSG00000175130,MARCKSL1,NA,protein_coding,32799433,32801980,1,-1,NA,MARCKSL1,,TRUE,-1.1330620703832188,4.871541345762947,176.4469829485848,7.803213214806269e-7,6.828240310934322e-5
ENSG00000175137,untrt,ENSG00000175137,SH3BP5L,NA,protein_coding,249104648,249120832,1,-1,NA,SH3BP5L,,TRUE,0.1131412272400633,4.981102259868038,2.118196521300439,0.182728325841229,0.3086502976181125
ENSG00000175155,untrt,ENSG00000175155,YPEL2,NA,protein_coding,57409050,57479090,17,1,NA,YPEL2,,TRUE,0.13752473926578404,4.736467173121028,1.4355043657000914,0.26433216927402076,0.4032331540093922
ENSG00000175166,untrt,ENSG00000175166,PSMD2,NA,protein_coding,184016497,184026842,3,1,NA,PSMD2,,TRUE,-0.05885117658190198,7.6126814581083835,0.8064017599029759,0.3947751102409224,0.5357181668112585
ENSG00000175182,untrt,ENSG00000175182,FAM131A,NA,protein_coding,184053714,184064063,3,1,NA,FAM131A,,TRUE,0.30330391676883495,3.6477656448496876,12.858227691325139,0.006837026767266935,0.02786245862218352
ENSG00000175183,untrt,ENSG00000175183,CSRP2,NA,protein_coding,77252495,77272840,12,-1,NA,CSRP2,,TRUE,-0.03195211009770386,4.248400781363368,0.016937310733911585,0.8995874844781787,0.9356868153292178
ENSG00000175193,untrt,ENSG00000175193,PARL,NA,protein_coding,183547173,183602721,3,-1,NA,PARL,,TRUE,0.09709247932813259,4.430935097407847,1.3441544208735285,0.27893068051910574,0.4182515787540983
ENSG00000175197,untrt,ENSG00000175197,DDIT3,NA,protein_coding,57910371,57914300,12,-1,NA,DDIT3,,TRUE,-1.0423303921558986,4.359349523707452,56.695380316007885,5.8957200581797053e-5,9.389139727884348e-4
ENSG00000175198,untrt,ENSG00000175198,PCCA,NA,protein_coding,100741269,101182686,13,1,NA,PCCA,,TRUE,-0.02528623241915819,3.8273064316211403,0.07765404397390123,0.7873973787251106,0.8604426138037679
ENSG00000175203,untrt,ENSG00000175203,DCTN2,NA,protein_coding,57923885,57941114,12,-1,NA,DCTN2,,TRUE,0.10344591188534069,7.0999738324051185,1.8469539177122385,0.21031762993744896,0.3414044006099085
ENSG00000175213,untrt,ENSG00000175213,ZNF408,NA,protein_coding,46722368,46727462,11,1,NA,ZNF408,,TRUE,-0.2820038064147106,3.141835912260281,8.506824445434663,0.018874449312118433,0.0576956774942031
ENSG00000175215,untrt,ENSG00000175215,CTDSP2,NA,protein_coding,58213710,58240522,12,-1,NA,CTDSP2,,TRUE,0.03459565749130003,8.449487969226853,0.23821313756413925,0.6382763718161144,0.7486990355841399
ENSG00000175216,untrt,ENSG00000175216,CKAP5,NA,protein_coding,46764598,46867847,11,-1,NA,CKAP5,,TRUE,-0.12958072156616862,7.114868980591726,3.013405131193904,0.11985326950280194,0.22655231818856375
ENSG00000175220,untrt,ENSG00000175220,ARHGAP1,NA,protein_coding,46698630,46722165,11,-1,NA,ARHGAP1,,TRUE,0.26998653681019774,7.828832207620055,14.139118275331082,0.005295309852861852,0.023022960610613662
ENSG00000175221,untrt,ENSG00000175221,MED16,NA,protein_coding,867962,893218,19,-1,NA,MED16,,TRUE,-0.02484193437214764,5.311121085782536,0.11913534599048549,0.7386569065250594,0.8252685751944115
ENSG00000175224,untrt,ENSG00000175224,ATG13,NA,protein_coding,46638826,46696368,11,1,NA,ATG13,,TRUE,0.23280803634415492,6.419043076732874,6.067987091204902,0.038403364116902705,0.09749911954818946
ENSG00000175265,untrt,ENSG00000175265,GOLGA8A,NA,protein_coding,34671269,34880704,15,-1,NA,GOLGA8A,,TRUE,-0.042577068016845424,6.700734709077584,0.394448150559863,0.5470513325941193,0.6745561630819522
ENSG00000175274,untrt,ENSG00000175274,TP53I11,NA,protein_coding,44907454,44972840,11,-1,NA,TP53I11,,TRUE,0.25577393226958334,7.679879378661683,8.57745562141643,0.018523557802954314,0.05683031816024859
ENSG00000175279,untrt,ENSG00000175279,APITD1,NA,protein_coding,10490159,10512210,1,1,NA,CENPS,,TRUE,0.049619422294728516,1.1971518026233656,0.09632118948661186,0.7640286368101787,0.8433545931410387
ENSG00000175283,untrt,ENSG00000175283,DOLK,NA,protein_coding,131707809,131709898,9,-1,NA,DOLK,,TRUE,0.13982149712854192,4.326016666898822,2.639206940464538,0.14196936698277177,0.2564078179369044
ENSG00000175287,untrt,ENSG00000175287,PHYHD1,NA,protein_coding,131683174,131704320,9,1,NA,PHYHD1,,TRUE,0.024666235529091814,4.149682345956539,0.09113054035420566,0.7702558323133679,0.8475847706365438
ENSG00000175305,untrt,ENSG00000175305,CCNE2,NA,protein_coding,95891998,95908906,8,-1,NA,CCNE2,,TRUE,0.2529073718691153,-0.39477898420738405,0.7625495780660347,0.4073905586751463,0.5474729590296498
ENSG00000175309,untrt,ENSG00000175309,PHYKPL,NA,protein_coding,177635498,177659792,5,-1,NA,PHYKPL,,TRUE,-0.0981772794346283,4.873400297682098,1.095823024208058,0.32504295165305064,0.4662374176372588
ENSG00000175322,untrt,ENSG00000175322,ZNF519,NA,protein_coding,14057456,14132489,18,-1,NA,ZNF519,,TRUE,-0.6590984110604888,0.4431376689007411,10.242300066893037,0.012204031003817653,0.04221576841155516
ENSG00000175324,untrt,ENSG00000175324,LSM1,NA,protein_coding,38020839,38034248,8,-1,NA,LSM1,,TRUE,0.5342811762571192,3.27949468323758,31.09734468896724,4.796451652581717e-4,0.004065882750625158
ENSG00000175334,untrt,ENSG00000175334,BANF1,NA,protein_coding,65769550,65771620,11,1,NA,BANF1,,TRUE,-0.1409259882548508,5.545526293991303,3.8087687968112176,0.08587480829122039,0.17773127964210214
ENSG00000175344,untrt,ENSG00000175344,CHRNA7,NA,protein_coding,32322691,32464722,15,1,NA,CHRNA7,,TRUE,0.10960330838993639,-0.04577050315711896,0.11367937221178837,0.7436017121349638,0.828501529834996
ENSG00000175348,untrt,ENSG00000175348,TMEM9B,NA,protein_coding,8968841,8986558,11,-1,NA,TMEM9B,,TRUE,0.3593429012284744,5.898486138794367,29.43034782008592,5.7556154494989e-4,0.004650865947860221
ENSG00000175352,untrt,ENSG00000175352,NRIP3,NA,protein_coding,9002123,9025596,11,-1,NA,NRIP3,,TRUE,0.23615717726317484,2.880423421162445,4.355084447710767,0.06949698413970218,0.15184647680187913
ENSG00000175354,untrt,ENSG00000175354,PTPN2,NA,protein_coding,12785477,12929642,18,-1,NA,PTPN2,,TRUE,-0.029919539702302662,3.7583625351383088,0.11198912550459114,0.7462861122668487,0.8308530320840148
ENSG00000175356,untrt,ENSG00000175356,SCUBE2,NA,protein_coding,9041071,9159661,11,-1,NA,SCUBE2,,TRUE,0.5902654674435563,2.111884379041904,20.179007444368082,0.0018994356398646843,0.010952357711978625
ENSG00000175376,untrt,ENSG00000175376,EIF1AD,NA,protein_coding,65764016,65769647,11,-1,NA,EIF1AD,,TRUE,0.022397753994159716,3.7554554867811096,0.0625858934452354,0.808605474047689,0.873963405475636
ENSG00000175387,untrt,ENSG00000175387,SMAD2,NA,protein_coding,45357922,45457515,18,-1,NA,SMAD2,,TRUE,0.02675356185888593,6.090492764380062,0.1800171021883035,0.6822655929043979,0.7832558292636872
ENSG00000175390,untrt,ENSG00000175390,EIF3F,NA,protein_coding,7991798,8023409,11,1,NA,EIF3F,,TRUE,0.010009342767872579,7.880665078562041,0.014320545435083529,0.9076244177694113,0.9407727057270204
ENSG00000175395,untrt,ENSG00000175395,ZNF25,NA,protein_coding,38238500,38265561,10,-1,NA,ZNF25,,TRUE,0.030868857517655043,4.206931814721683,0.09964866193023142,0.7601327231929936,0.84085324953479
ENSG00000175414,untrt,ENSG00000175414,ARL10,NA,protein_coding,175792471,175828866,5,1,NA,ARL10,,TRUE,-0.22526559321120654,4.7659991148236935,2.5789745619235056,0.1460191676493196,0.26149794939649884
ENSG00000175416,untrt,ENSG00000175416,CLTB,NA,protein_coding,175819456,175843570,5,-1,NA,CLTB,,TRUE,0.34487493672453773,5.410798428910754,21.754655425654647,0.0015094685899752279,0.009317750683699798
ENSG00000175426,untrt,ENSG00000175426,PCSK1,NA,protein_coding,95726119,95769847,5,-1,NA,PCSK1,,TRUE,0.32699407743014386,-0.31664381089615823,1.6743457547613279,0.23104299105206166,0.36536497621836306
ENSG00000175449,untrt,ENSG00000175449,RFESD,NA,protein_coding,94982458,95020477,5,1,NA,RFESD,,TRUE,-0.01940348399264425,-0.3879547746544334,0.0034718026066464353,0.9544263155165218,0.9724389674951139
ENSG00000175455,untrt,ENSG00000175455,CCDC14,NA,protein_coding,123616152,123680564,3,-1,NA,CCDC14,,TRUE,-0.33971400094907295,6.477229343114206,27.16104196927841,7.480276763888764e-4,0.005619665347332861
ENSG00000175463,untrt,ENSG00000175463,TBC1D10C,NA,protein_coding,67171386,67177560,11,1,NA,TBC1D10C,,TRUE,-0.3960878944025318,0.12924395367794603,3.958940905839419,0.08093752548067036,0.17039141187113765
ENSG00000175467,untrt,ENSG00000175467,SART1,NA,protein_coding,65729160,65747299,11,1,NA,SART1,,TRUE,-0.027226431745924404,5.608505441810806,0.1705095816673699,0.6902405584292572,0.7893770259202372
